date,pd_gbm,pd_jump,sigma_A_total,sigma_diffusive
2023-01-30 05:00:00,6.166771863664062e-37,0.0,0.1504330997520971,0.12894323913172315
2023-02-27 05:00:00,3.6478591376167776e-36,0.0,0.1498894484584082,0.12830856626087817
2023-03-30 04:00:00,6.392434496829903e-40,0.0,0.1414450901739815,0.11833408195056107
2023-04-28 04:00:00,1.2260493590684035e-40,0.0,0.1442395997734793,0.12166060808482686
2023-05-30 04:00:00,3.8532384455989294e-42,0.0,0.1383581338397439,0.11462641325790855
2023-06-29 04:00:00,5.024746127468501e-48,0.0,0.1328383355594452,0.10789932720346364
2023-07-28 04:00:00,1.6865077704515892e-44,0.0,0.1419379468880801,0.11892275721475597
2023-08-30 04:00:00,6.110727830970408e-40,0.0,0.1465055146759857,0.12433867961029586
2023-09-29 04:00:00,6.800564357371854e-41,0.0,0.1415539833042043,0.11846422078435032
2023-10-30 04:00:00,4.375371125082303e-40,0.0,0.1393785113755723,0.11585599186070131
2023-11-29 05:00:00,1.2945645675895893e-42,0.0,0.1375845568503597,0.1136914759358247
2023-12-29 05:00:00,3.9914634049411764e-42,0.0,0.1402749937147204,0.11693295206408327
2024-01-30 05:00:00,7.452171189535157e-45,0.0,0.1410428098330472,0.11785294066062782
2024-02-28 05:00:00,7.705887579004726e-49,0.0,0.1364145198777632,0.11227271552000957
2024-03-28 04:00:00,2.277784012566391e-49,0.0,0.1344333470684647,0.10985702626954104
2024-04-29 04:00:00,3.7597834478644123e-51,0.0,0.1277575501739489,0.10157870368933353
2024-05-30 04:00:00,4.233393839424052e-44,0.0,0.1378101501010641,0.11396437551987096
2024-06-28 04:00:00,2.35150733626836e-44,0.0,0.137764533606466,0.11390921006030834
2024-07-30 04:00:00,4.439347708760843e-48,0.0,0.1379220593464297,0.11409967515780413
2024-08-30 04:00:00,9.757336106882452e-53,0.0,0.1334759347186762,0.10868333159128245
2024-09-27 04:00:00,1.5824554921158796e-52,0.0,0.1322073251635639,0.10712151158222454
2024-10-30 04:00:00,6.224951945303002e-54,0.0,0.1301446649594593,0.1045651721854187
2024-11-29 05:00:00,1.0145209112959008e-52,0.0,0.1301324139941805,0.10454992390580267
2024-12-30 05:00:00,1.7458348644336097e-50,0.0,0.1286053818676742,0.10264300103799895
2025-01-30 05:00:00,4.081319562645154e-43,0.0,0.1371879433927611,0.11321118862149523
2025-02-27 05:00:00,1.3741727747750021e-43,0.0,0.1411073653268866,0.11793019107188706
2025-03-28 04:00:00,7.1598669625344884e-43,0.0,0.1423207488707955,0.11937938254112551
2025-04-29 04:00:00,1.0672136715407088e-31,0.0,0.1631146730211528,0.14353619045924948
2025-05-30 04:00:00,1.7220655544066084e-32,0.0,0.1612992480809071,0.14146974534585957
2025-06-27 04:00:00,6.877369820112656e-32,0.0,0.1615827570849426,0.1417929081580878
2025-07-30 04:00:00,6.218274714585577e-32,0.0,0.1681774824702618,0.14926455381902148
2025-08-29 04:00:00,5.264349331356959e-34,0.0,0.1672986451398461,0.1482736594354658
2025-09-29 04:00:00,2.207465753709783e-34,0.0,0.1680855108121488,0.1491609210273835
2025-10-30 04:00:00,4.957569035894587e-35,0.0,0.1692639091349334,0.15048758205378718
2025-12-30 05:00:00,6.665712976750098e-36,0.0,0.173852418114069,0.15563066761042124
2026-01-30 05:00:00,2.0796011331126496e-37,0.0,0.1685501017183794,0.14968426171789867
2026-02-27 05:00:00,1.835749775876989e-39,0.0,0.1702522155555282,0.151598345368023
2026-03-30 04:00:00,2.390282087934271e-38,0.0,0.1711574801899668,0.15261429959782674
2026-04-29 04:00:00,2.8655440610399537e-48,0.0,0.1479976044916148,0.12609334777066072
2026-05-29 04:00:00,5.43054427602663e-49,0.0,0.1466745608784221,0.12453781845541657
2026-06-29 04:00:00,3.1540506163289507e-46,0.0,0.1596653282859185,0.1396039343048987
