date,pd_gbm,pd_jump,sigma_A_total,sigma_diffusive
2023-01-30 05:00:00,0.6814757876352896,0.689065,0.623813568723229,0.36867750518318443
2023-02-27 05:00:00,0.713708445234612,0.720475,0.643483706893192,0.40106235842059484
2023-03-30 04:00:00,0.707671143447778,0.715505,0.6249537251401519,0.3706034172419876
2023-04-28 04:00:00,0.7154297546092032,0.73216,0.5402364399091386,0.1965582491542559
2023-05-30 04:00:00,0.67541614946896,0.67828,0.7560792291747552,0.5643009260087903
2023-06-29 04:00:00,0.6569505324149758,0.656675,1.0362901982191253,0.9059123076931455
2023-07-28 04:00:00,0.6182300335948637,0.617535,1.2301261776281822,1.122492827233657
2023-08-30 04:00:00,0.5834421246579371,0.582335,1.2094090781338251,1.0997499954886996
2023-09-29 04:00:00,0.5948920120544796,0.593955,1.1459955209710315,1.029604520381759
2023-10-30 04:00:00,0.6190362412565762,0.61824,0.978295567497626,0.8389528900304166
2023-11-29 05:00:00,0.533317684374175,0.532025,0.8748533238076601,0.7156452141125496
2023-12-29 05:00:00,0.4098446131724232,0.40753,0.8940194626298762,0.7389523217812491
2024-01-30 05:00:00,0.3306289701854238,0.327575,0.8625414849883902,0.7005408964727639
2024-02-28 05:00:00,0.2263380675977774,0.22421,0.9192585010944104,0.7692957338626208
2024-03-28 04:00:00,0.1967880201869389,0.194455,0.929727450737466,0.7817754581461824
2024-04-29 04:00:00,0.1926782361642229,0.19035,0.9029133233599952,0.7496880710041194
2024-05-30 04:00:00,0.1472876429559175,0.14525,0.8978300639121105,0.7435580394087005
2024-06-28 04:00:00,0.0574222368302605,0.057635,0.7774808999455696,0.5926687810953594
2024-07-30 04:00:00,0.0281939109981427,0.029975,0.6759391872042749,0.4513020264781248
2024-08-30 04:00:00,0.018997252528351,0.02136,0.6849426266214172,0.46467852981166713
2024-09-27 04:00:00,0.0129262682423069,0.015305,0.682584593653147,0.46119568709769837
2024-10-30 04:00:00,0.0067045315346168,0.00853,0.6830267482178143,0.46184983824386866
2024-11-29 05:00:00,0.003006848314107,0.004475,0.6861010986167282,0.4663844463829895
2024-12-30 05:00:00,0.0029834630724828,0.004845,0.6314393815687831,0.3814386279611091
2025-01-30 05:00:00,0.0009366697891836,0.00188,0.6570664177365237,0.42251155205744867
2025-02-27 05:00:00,0.0004510284397668,0.00129,0.6021147981756925,0.33063872200188693
2025-03-28 04:00:00,0.0009140415499822,0.002055,0.6140160390661199,0.35184574821266934
2025-04-29 04:00:00,0.0020382267694045,0.003175,0.7006306248291414,0.48750692995418976
2025-05-30 04:00:00,0.0002864783076142,0.000745,0.6684688310490918,0.4400344445484074
2025-06-27 04:00:00,0.0002966271776308,0.00076,0.6645268745097674,0.4340226966998459
2025-07-30 04:00:00,0.0001846569383848,0.00062,0.6541920474866291,0.41802747433587917
2025-08-29 04:00:00,0.0001084835246234,0.00045,0.656675797084222,0.4219038240891927
2025-09-29 04:00:00,6.873820249798377e-05,0.000315,0.6511832668233364,0.41330301389609864
2025-10-30 04:00:00,0.0004293425224651,0.000945,0.6709756695625134,0.4438333960505331
2025-11-28 05:00:00,0.0001760247767382,0.000535,0.6775081802479344,0.45364861799387607
2025-12-30 05:00:00,0.0001046008679359,0.000375,0.6860002331918025,0.46623604991902284
2026-01-30 05:00:00,0.0001120824027367,0.000385,0.6897464188317822,0.4717307034698447
2026-02-27 05:00:00,0.0002286484381355,0.00063,0.6796367569705224,0.45682147030354775
2026-03-30 04:00:00,0.0001453822570214,0.00056,0.6308253237808223,0.3804212447117873
2026-04-29 04:00:00,1.396745620429876e-06,5.5e-05,0.558442530866516,0.2421524201520312
2026-05-29 04:00:00,1.8775955016983303e-06,6.5e-05,0.550029286401343,0.22206294198730406
2026-06-29 04:00:00,1.0264193578715873e-05,0.00014,0.5655630543460339,0.258149768053549
