date,equity_value,sigma_E_garch,default_point,asset_value,sigma_A,pd_garch_gbm
2023-01-30 05:00:00,382249488459.13696,0.17830401065940665,69245000000.0,448447534088.67,0.1519834800815168,3.2163042253191495e-36
2023-02-27 05:00:00,369860266596.0388,0.17491463296876247,69245000000.0,436058312225.57184,0.14836082920008356,7.017463859094693e-37
2023-03-30 04:00:00,364631836305.954,0.1711725060947602,69245000000.0,430829881935.487,0.14487143960866347,3.9436784350266557e-38
2023-04-28 04:00:00,389038914442.7948,0.17664930685411387,69245000000.0,455236960072.3278,0.15096193983168205,3.0697610653322055e-37
2023-05-30 04:00:00,369633826108.8867,0.17060910390372808,69245000000.0,435831871738.41974,0.14469546615166567,1.1402837271449731e-38
2023-06-29 04:00:00,392931991919.9524,0.16676076629264552,69245000000.0,459130037549.4854,0.14271695318214603,7.954104401682488e-42
2023-07-28 04:00:00,417786607067.5049,0.17203074758832923,69245000000.0,483984652697.0379,0.14850087073154478,8.584497273993595e-41
2023-08-30 04:00:00,394892389071.579,0.17446023599302657,69245000000.0,461090434701.112,0.14941324782401,1.834748288743418e-38
2023-09-29 04:00:00,375645984552.10876,0.17246195896995128,69245000000.0,441844030181.6418,0.146623328481817,3.172610737379276e-38
2023-10-30 04:00:00,354614616432.0831,0.17212194652626267,69245000000.0,420812662061.61615,0.14504544076199166,3.870161165781229e-37
2023-11-29 05:00:00,369804673422.5464,0.16973401281517259,69245000000.0,436002719052.0794,0.14396339388497179,4.6104524673812953e-39
2023-12-29 05:00:00,381061054764.67896,0.16974298994195855,69245000000.0,447259100394.212,0.14461962367938902,9.955852130679996e-40
2024-01-30 05:00:00,355495919790.52734,0.16794838965094347,59222500000.0,412112480658.3881,0.14487541644192814,1.3470760967613273e-42
2024-02-28 05:00:00,364466964627.2888,0.15951416080616293,59222500000.0,421083525495.1496,0.1380667693796088,1.0227055365233381e-47
2024-03-28 04:00:00,356886630260.9863,0.1314887889826463,59222500000.0,413503191128.8471,0.11348543813895809,1.3438820479783195e-68
2024-04-29 04:00:00,331235140179.718,0.13535588014497824,59222500000.0,387851701047.5788,0.11559733736599236,4.187584488287175e-62
2024-05-30 04:00:00,330410204695.7092,0.16198925165112465,59222500000.0,387026765563.57,0.13829250728593787,8.36350351042008e-44
2024-06-28 04:00:00,332411646565.4602,0.15844784804830803,59222500000.0,389028207433.321,0.13538840901021162,7.226190158946288e-46
2024-07-30 04:00:00,366912791822.99805,0.16160155864588702,59222500000.0,423529352690.8588,0.1399989839405294,1.0354824453788473e-46
2024-08-30 04:00:00,380078446277.5574,0.16043984576923695,59222500000.0,436695007145.41815,0.13963916761859482,2.5129563590242183e-48
2024-09-27 04:00:00,369858024529.6631,0.15939362923691638,59222500000.0,426474585397.52386,0.1382333551651815,3.457651148865858e-48
2024-10-30 04:00:00,368047757601.7761,0.15761446336539797,59222500000.0,424664318469.6369,0.1366011865943704,4.163513507658649e-49
2024-11-29 05:00:00,358065156746.97876,0.15680566639656207,59222500000.0,414681717614.83954,0.1353969638209346,7.9470983601714e-49
2024-12-30 05:00:00,331108020780.3345,0.1575280443355902,59222500000.0,387724581648.19525,0.1345253859211865,2.785156310512339e-46
2025-01-30 05:00:00,353098975819.3054,0.1614361163819179,65646500000.0,415856864510.462,0.13707343131585448,3.479147739503075e-43
2025-02-27 05:00:00,381210595168.8843,0.1614429960413275,65646500000.0,443968483860.0409,0.13862195818873416,4.168982708327391e-45
2025-03-28 04:00:00,381164099147.583,0.1583396128753591,65646500000.0,443921987838.7396,0.13595491449938593,7.993291796596066e-47
2025-04-29 04:00:00,363003436344.20776,0.17788105555592257,65646500000.0,425761325035.3644,0.15166110830280657,2.0298333714633837e-36
2025-05-30 04:00:00,364471660233.27637,0.1752633501415338,65646500000.0,427229548924.4329,0.1495180386397606,1.4927107114101546e-37
2025-06-27 04:00:00,357896549884.5215,0.18040150205123243,65646500000.0,420654438575.67804,0.15348720768699534,3.596400480816501e-35
2025-07-30 04:00:00,392768051686.4624,0.18691097874756213,65646500000.0,455525940377.619,0.1611602204270356,1.2337254272293015e-34
2025-08-29 04:00:00,419092916347.0154,0.1844606634046331,65646500000.0,481850805038.17194,0.1604358788430969,7.700815640650823e-37
2025-09-29 04:00:00,429619343791.93115,0.18560909775777393,65646500000.0,492377232483.08777,0.16195155567686853,6.46388022519936e-37
2025-10-30 04:00:00,447194876570.5261,0.18510831527586993,65646500000.0,509952765261.68274,0.16232776021812984,5.93690169259767e-38
2025-11-28 05:00:00,492573854832.3974,0.18450304581116014,65646500000.0,555331743523.554,0.163652406986288,2.549812649895711e-40
2025-12-30 05:00:00,492550019194.3054,0.18645506637202228,65646500000.0,555307907885.462,0.16538292578998837,1.6402167210202622e-39
2026-01-30 05:00:00,541198031845.2453,0.1881435113143775,73845000000.0,611793665891.2106,0.16643339691898829,2.512716700621835e-38
2026-02-27 05:00:00,594783639700.1649,0.19024188591875016,73845000000.0,665379273746.1301,0.1700575383016067,1.5029581735111913e-39
2026-03-30 04:00:00,580562301114.914,0.18842697738030922,73845000000.0,651157935160.8792,0.16799856635857888,9.581581090947939e-40
2026-04-29 04:00:00,544314544813.9801,0.1898089375418204,73845000000.0,614910178859.9453,0.16801765362097348,8.34527488036477e-38
2026-05-29 04:00:00,542580899279.068,0.18520726783641117,73845000000.0,613176533325.0332,0.16388416789334528,1.4741901009890112e-39
2026-06-29 04:00:00,622476334405.0293,0.18647842105392484,73845000000.0,693071968450.9945,0.1674839111480995,3.732147702001239e-42
