date,equity_value,sigma_E_garch,default_point,asset_value,sigma_A,pd_garch_gbm
2024-12-30 05:00:00,3121218481015.3506,0.19643354060262688,146630000000.0,3261396391776.538,0.1879906406857296,1.6124336758762781e-62
2025-01-30 05:00:00,3048924157700.1543,0.21001074681255574,146630000000.0,3189102068461.342,0.20077966323680044,3.138237178436131e-54
2025-02-27 05:00:00,2889693651521.356,0.2200104292866292,146630000000.0,3029871562282.5435,0.20983158121036355,3.287437179895381e-48
2025-03-28 04:00:00,2788616996038.0107,0.2194658000641277,146630000000.0,2928794906799.198,0.20896173326685802,1.4298219229210004e-47
2025-04-29 04:00:00,2900809694663.2754,0.22940079659815737,146630000000.0,3040987605424.463,0.21882629628229922,1.5277386689742732e-44
2025-05-30 04:00:00,3395260014572.2134,0.23253817824104214,146630000000.0,3535437925333.401,0.22331818437140916,6.010805069355736e-47
2025-06-27 04:00:00,3657670959487.5156,0.22837146971533565,146630000000.0,3797848870248.703,0.21994232032159972,1.894523737503431e-50
2025-07-30 04:00:00,3785272668824.46,0.2219943623227134,161294000000.0,3939469326659.248,0.21330517454387216,1.008147028268258e-51
2025-08-29 04:00:00,3743107957693.202,0.22391484906261272,161294000000.0,3897304615527.99,0.21505566950875626,1.3984392391356413e-50
2025-09-29 04:00:00,3801541697057.799,0.22152330871013956,161294000000.0,3955738354892.587,0.21288821943701824,4.7692856299026705e-52
2025-10-30 04:00:00,3883984901209.424,0.22094341707339982,161294000000.0,4038181559044.212,0.21250676409354233,7.119590503211513e-53
2025-11-28 05:00:00,3641464078636.4883,0.2223651872249253,161294000000.0,3795660736471.2764,0.21333172215271048,1.4333985263282005e-50
2025-12-30 05:00:00,3607936631120.7847,0.22069153150041668,161294000000.0,3762133288955.5728,0.21164615911297202,4.4097147647659824e-51
2026-01-30 05:00:00,3184661936367.319,0.27817958617261895,161294000000.0,3338858594202.107,0.26533257236371793,1.0826270933847478e-30
2026-02-27 05:00:00,2913381392234.943,0.25530456538635393,161294000000.0,3067578050069.731,0.24247127799480928,1.3438302918563639e-34
2026-03-30 04:00:00,2662798201005.9175,0.2526093823286691,161294000000.0,2816994858840.7056,0.2387820505639172,1.0015423525920496e-33
2026-04-29 04:00:00,3148683131299.514,0.2596394094725099,161294000000.0,3302879789134.3022,0.2475180088346282,7.758786079227809e-35
2026-06-29 04:00:00,2740007909922.7544,0.29791728722549576,161294000000.0,2894204567757.5425,0.28204492957906613,5.599988312344058e-25
