date,equity_value,sigma_E,default_point,asset_value,sigma_A,distance_to_default,pd_1yr
2022-12-30 05:00:00,10039359023.571014,0.7825244735999992,26581500000.0,35158903229.65875,0.24044797421798295,1.230015683610916,0.10934561592656772
2023-01-30 05:00:00,13252949631.690979,0.7868493952416551,26581500000.0,38355187015.18826,0.2886696110084241,1.2817740487011846,0.09996096014331596
2023-02-27 05:00:00,13489608867.645264,0.7791240401362488,26581500000.0,38608469102.08337,0.28815466861934014,1.3074215294672527,0.09553479467544285
2023-03-30 04:00:00,12655071834.564207,0.7684127172175362,26581500000.0,37796246626.549355,0.2724056457065268,1.3211616747526373,0.09322373109891652
2023-04-28 04:00:00,11471773253.440857,0.761914465083691,26581500000.0,36627222001.57817,0.25340279682248473,1.3159671670692556,0.09409253145827623
2023-05-30 04:00:00,14174676151.275635,0.7380307497692241,26581500000.0,39372511156.354225,0.2776716157745144,1.4380354905990784,0.07521199223160634
2023-06-29 04:00:00,21374118940.353394,0.7153253821291532,26581500000.0,46625074627.22353,0.336051412875849,1.6380163757878425,0.05070913887961786
2023-07-28 04:00:00,23030734792.709347,0.6622358039378383,26581500000.0,48350354926.72463,0.32026432689185824,1.8483902461336843,0.032272954363669934
2023-08-30 04:00:00,19767321535.110474,0.6451334568212812,26581500000.0,45096211340.84901,0.28744536434695517,1.8517269693996357,0.03203251962136968
2023-09-29 04:00:00,17089329061.508179,0.6334975463960844,26581500000.0,42423776788.32863,0.2598004182793807,1.8427428553547756,0.03268328186560012
2023-10-30 04:00:00,14199587776.184082,0.53570604142354,26581500000.0,39588171932.30661,0.1938065445202708,2.1905060670992027,0.014243777637940408
2023-11-29 05:00:00,18571567141.532898,0.49886558167564715,26581500000.0,43972905337.31322,0.21142594360316874,2.4879052096199503,0.006424898845321334
2023-12-29 05:00:00,23174552194.029076,0.4930793236260295,25722500000.0,47758302082.42497,0.23972862173137674,2.6490450390172624,0.004035978675011381
2024-01-30 05:00:00,20587100284.97546,0.48981166858249053,25722500000.0,45170320273.16779,0.22376132041503746,2.6056316589066433,0.004585251079893464
2024-02-28 05:00:00,19337126008.63909,0.4838230665192131,25722500000.0,43920756657.364746,0.2135218646861637,2.6096865411727586,0.004531261050909004
2024-03-28 04:00:00,20424605412.326324,0.46699183945937184,25722500000.0,45010708354.8033,0.21224026217078026,2.742228827074652,0.0030511906763689557
2024-04-29 04:00:00,18912134320.91523,0.463988025855661,25722500000.0,43498134615.27173,0.20208270290277836,2.7213276653277574,0.003251013866409731
2024-05-30 04:00:00,18999631652.719788,0.4559647009491343,25722500000.0,43586454335.29882,0.1990496218015333,2.776041197477092,0.0027512617800333925
2024-06-28 04:00:00,23399546021.47809,0.431679362068862,25722500000.0,47988727106.72033,0.21059832340619505,3.069465125594321,0.001072212202924952
