date,equity_value,sigma_E,default_point,asset_value,sigma_A,distance_to_default,pd_1yr
2023-01-30 05:00:00,39664697007.28981,0.4727460551701623,141268500000.0,174668819546.9069,0.10816526088991968,2.32403197131597,0.010061890283703554
2023-02-27 05:00:00,39450168201.33912,0.46710465726337513,141268500000.0,174459073755.8208,0.10636400726510306,2.353908998915627,0.009288579182613286
2023-03-30 04:00:00,40202529627.22286,0.4522700115221628,141268500000.0,175222309145.9388,0.10433285038986329,2.443626317254707,0.007270239221096514
2023-04-28 04:00:00,39346718457.596855,0.4498764391499938,141268500000.0,174368035082.26102,0.10205866429426672,2.452490349033794,0.007093559253094856
2023-05-30 04:00:00,41698253697.8595,0.43246036476074884,141268500000.0,176729299020.39508,0.10241655729509885,2.574898768966854,0.005013471427361799
2023-06-29 04:00:00,49514597276.92612,0.41656408646711807,141268500000.0,184552928976.73297,0.11201159973005863,2.7318658680033745,0.003148838710123718
2023-07-28 04:00:00,44395358918.04806,0.4077305526587946,141268500000.0,179436154335.29678,0.1010922038224582,2.7603246958024816,0.0028871969563507905
2023-08-30 04:00:00,40277232098.984535,0.3891704021622227,141268500000.0,175322466884.65176,0.08954311314900971,2.86963025643911,0.0020547601544731757
2023-09-29 04:00:00,41582970881.176186,0.3609778676596474,141268500000.0,176632444002.82858,0.08504042322568418,3.1137276154679165,0.0009236997653618488
2023-10-30 04:00:00,32710607557.29389,0.3608743115763151,141268500000.0,167759885898.9753,0.07042985483818257,3.0440384949499473,0.0011671263485287624
2023-11-29 05:00:00,36008868740.68485,0.36202211740671786,141268500000.0,171058087117.2408,0.07627322185696755,3.0604719034268832,0.0011049424696044875
2023-12-29 05:00:00,41449301406.989365,0.3577486683718809,141268500000.0,176499080764.36884,0.08406701384123247,3.141775707830164,0.0008396331098516173
2024-01-30 05:00:00,39791463205.56043,0.34986751709371927,151312000000.0,184443214633.6473,0.07552259040095692,3.1797886429039393,0.0007369125321744049
2024-02-28 05:00:00,42669049151.76471,0.3428141017297579,151312000000.0,187321358351.10095,0.0781198195136671,3.2697253271485955,0.0005382598025206848
2024-03-28 04:00:00,46068690167.66817,0.3398125517434166,151312000000.0,190721239732.66806,0.0821085263071323,3.326061994964445,0.00044041167626837245
2024-04-29 04:00:00,44230106056.43898,0.340510309529881,151312000000.0,188882582785.86722,0.07976478742728153,3.3047217258617434,0.0004753537129503021
2024-05-30 04:00:00,41326379840.27067,0.3329724881684987,151312000000.0,185979199984.11487,0.07401186115670327,3.3582729506320343,0.0003921556232307788
2024-06-28 04:00:00,44029968903.98749,0.32613002484756726,151312000000.0,188683097808.8627,0.07611964812034695,3.4528252876169994,0.000277374087556473
