date,equity_value,sigma_E,default_point,asset_value,sigma_A,distance_to_default,pd_1yr
2022-10-28 04:00:00,2437546205316.925,0.33759052097114034,203461500000.0,2632054886966.91,0.3126426038525511,8.17601509766522,1.4669262463853165e-16
2022-11-29 05:00:00,2213170767271.042,0.35402797676817915,203461500000.0,2407679448921.027,0.3254271947748584,7.568483797760833,1.888027031673202e-14
2022-12-30 05:00:00,2036957677820.2056,0.35564422302836335,203461500000.0,2231466359470.19,0.3246440295169996,7.353409645213263,9.660681547121572e-14
2023-03-30 04:00:00,2549260628237.915,0.34644996685338225,203461500000.0,2743769309887.9004,0.3218897656486076,8.061159077030476,3.7787202701251004e-16
2023-04-28 04:00:00,2664193610618.5913,0.34182264811058544,203461500000.0,2858702292268.5767,0.31856472691259513,8.277452880685793,6.291895057959586e-17
2023-05-30 04:00:00,2787687766540.146,0.31376433047591795,203461500000.0,2982196448190.1313,0.29329958667719885,9.16102978536622,2.5702202074952324e-20
2023-06-29 04:00:00,2980923945910.263,0.29394029397104404,203461500000.0,3175432627560.2485,0.275935207493097,9.982967634167904,9.048579827874944e-24
2023-07-28 04:00:00,3079035028747.5586,0.28773531037656985,203461500000.0,3273543710397.544,0.2706385428253282,10.29612760724279,3.667751382442125e-25
2023-08-30 04:00:00,2954405010836.792,0.2869667543191815,203461500000.0,3148913692486.7773,0.2692407921268298,10.206814098407317,9.241715177852133e-25
2023-09-29 04:00:00,2695570307996.75,0.2796187874127188,203461500000.0,2890078989646.7354,0.26079982713549,10.21685508516268,8.33301504455439e-25
2023-10-30 04:00:00,2614936041447.0366,0.2608168070786603,192948500000.0,2799394321570.5107,0.2436310111047529,11.04152134876627,1.2045953844814466e-28
2023-11-29 05:00:00,2911756277778.1216,0.22320085999635372,192948500000.0,3096214557901.5957,0.2099035752032382,13.332228676363979,7.516918732015023e-41
2023-12-29 05:00:00,2960344286525.6045,0.20371402590495835,192948500000.0,3144802566649.078,0.19176518712761756,14.69347056706898,3.5491558529604635e-49
2024-01-30 05:00:00,2891305536848.099,0.20099540414765538,192948500000.0,3075763816971.5728,0.1889414010550825,14.798428449826424,7.497258948957796e-50
2024-02-28 05:00:00,2793076255181.0913,0.1913781145257648,192948500000.0,2977534535304.565,0.17952223932427538,15.403737604906599,7.723821069159325e-54
2024-03-28 04:00:00,2640043306228.4546,0.19437953413033507,192948500000.0,2824501586351.928,0.18168528933679853,14.927785965533126,1.086820661784186e-50
2024-04-29 04:00:00,2671142479128.052,0.19632297781523694,192948500000.0,2855600759251.5254,0.18364144356392612,14.826457834645995,4.940558556799274e-50
