date,equity_value,sigma_E,default_point,asset_value,sigma_A,distance_to_default,pd_1yr
2023-01-30 05:00:00,34943400278.09143,0.617889054609018,39334000000.0,72466103702.18083,0.300924201454112,2.0295873250524754,0.02119925218058387
2023-02-27 05:00:00,38734198980.33142,0.6159005406500737,39334000000.0,76264948124.87228,0.31539720965670126,2.0843128359803615,0.018565860260363172
2023-03-30 04:00:00,36085500926.97144,0.6132505160740043,39334000000.0,73614569756.05821,0.3033380996644522,2.062868724098317,0.019562551178755293
2023-04-28 04:00:00,33072299165.725708,0.596905239917099,39334000000.0,70611583391.4251,0.2820464410149834,2.0930234658011915,0.01817352993476301
2023-05-30 04:00:00,27459000463.485718,0.5835684652162187,39334000000.0,65002033666.22908,0.2490358216597674,2.0732754352223868,0.019073326735767393
2023-06-29 04:00:00,30180600185.394283,0.5760356213150528,39334000000.0,67732582257.09638,0.25877381451419224,2.1447151093981836,0.015987816046316643
2023-07-28 04:00:00,31079699907.302856,0.5757447434510312,39334000000.0,68632920888.02219,0.26275168911774005,2.158554367342449,0.015442378113714227
2023-08-30 04:00:00,31857299165.725708,0.5314395816375577,39334000000.0,69435931988.00331,0.24487992654057034,2.3821148582368656,0.008606763778013653
2023-09-29 04:00:00,26389799165.725708,0.5398808952913209,39334000000.0,63960339939.859,0.22422132878515738,2.2568607483860053,0.012008388692446307
2023-10-30 04:00:00,23935500926.97144,0.5332501318174372,39334000000.0,61507540913.558205,0.20896760424305594,2.2502854969393176,0.012215413991523484
2023-11-29 05:00:00,26195399351.119995,0.5466873072211991,39334000000.0,63762129143.50827,0.2262231525166548,2.221177095501266,0.013169484451070555
2023-12-29 05:00:00,27653400278.09143,0.5489187744596368,39334000000.0,65220138190.76008,0.23433805149068773,2.2327651863456173,0.012782216595398518
2024-01-30 05:00:00,24633900930.404667,0.5216881865328337,36276500000.0,59291981220.72724,0.21784999529360344,2.352878701249974,0.009314354913759254
2024-02-28 05:00:00,21243690093.040466,0.5250797828113866,36276500000.0,55898203146.97479,0.20088433436729164,2.275861034251982,0.011427164158356873
2024-03-28 04:00:00,21292468883.514404,0.5218646215979726,36276500000.0,55948334935.17244,0.19987485624893803,2.292852414034316,0.010928251618087956
2024-04-29 04:00:00,19877849069.595337,0.5153403982771481,36276500000.0,54535436055.36144,0.18904934727293232,2.299985283957564,0.010724526890620098
2024-05-30 04:00:00,19707119813.919067,0.5183670390199733,36276500000.0,54363437847.82466,0.18918734161616055,2.2814727032365996,0.011260245090016996
2024-06-28 04:00:00,18146160139.5607,0.504484057702861,36276500000.0,52806775596.99397,0.17444838336211396,2.323055292532546,0.010088091136413173
2024-07-30 04:00:00,21414419348.716736,0.5098757517295761,36276500000.0,56074842355.99411,0.19576341692569227,2.35669907038837,0.009219090987343245
2024-08-30 04:00:00,19121760372.161865,0.5232244843251012,36276500000.0,53775759450.18512,0.18745013317583592,2.2463780939244375,0.01233990012810869
2024-09-27 04:00:00,20438820279.1214,0.5272671415503946,36276500000.0,55091883265.43898,0.19703048087873468,2.250523575172066,0.012207864346713426
2024-10-30 04:00:00,18951029953.479767,0.5216401515507784,36276500000.0,53605595567.825745,0.1857902537053516,2.2510561846776977,0.012190989527998363
2024-11-29 05:00:00,25560718883.514404,0.4834132742364117,36276500000.0,60230493014.28635,0.20569988405983228,2.5807130865257832,0.004929824355918982
