date,pd_gbm,pd_regime_jump,regime,lambda,lambda_source
2022-07-29 04:00:00,1.09694502200528e-24,0.0,high_vol,1.0521920668058453,regime
2022-08-30 04:00:00,3.6319184798600724e-23,0.0,high_vol,1.0521920668058453,regime
2022-10-28 04:00:00,1.4410657359615542e-18,0.0,high_vol,1.5782881002087683,regime
2022-11-29 05:00:00,2.72024739550389e-17,0.0,high_vol,1.5949367088607596,regime
2022-12-30 05:00:00,6.385208532212932e-17,0.0,high_vol,1.5949367088607596,regime
2023-01-30 05:00:00,6.863765273754311e-17,0.0,high_vol,1.647058823529412,regime
2023-02-27 05:00:00,2.567554726500629e-17,0.0,high_vol,1.6188436830835118,regime
2023-03-30 04:00:00,7.538427767223098e-19,0.0,high_vol,1.5523613963039016,regime
2023-04-28 04:00:00,7.091939138416344e-20,0.0,high_vol,2.0698151950718686,regime
2023-05-30 04:00:00,1.747511524869449e-22,0.0,high_vol,2.0529531568228103,regime
2023-06-29 04:00:00,5.8321621244412165e-24,0.0,low_vol,2.1446808510638298,regime
2023-07-28 04:00:00,5.992026317780207e-24,0.0,low_vol,0.0,gbm_fallback
2023-08-30 04:00:00,2.0740142097153645e-24,0.0,low_vol,1.0059880239520957,regime
2023-09-29 04:00:00,8.302792914823707e-25,0.0,low_vol,1.0100200400801602,regime
2023-10-30 04:00:00,1.8869522583453764e-29,0.0,low_vol,0.0,gbm_fallback
2023-11-29 05:00:00,4.994564421962247e-36,0.0,low_vol,1.008,regime
2023-12-29 05:00:00,1.0712250975569858e-39,0.0,low_vol,1.008,regime
2024-01-30 05:00:00,7.481062013390197e-46,0.0,low_vol,1.008,regime
2024-02-28 05:00:00,1.522513921274098e-50,0.0,low_vol,1.008,regime
2024-03-28 04:00:00,2.3526128904837803e-53,0.0,low_vol,0.0,gbm_fallback
2024-04-29 04:00:00,3.733206804440017e-59,0.0,low_vol,1.0588235294117647,regime
2024-05-30 04:00:00,4.3871576369147065e-59,0.0,low_vol,0.0,gbm_fallback
2024-06-28 04:00:00,4.6180392926682386e-66,0.0,high_vol,1.0120481927710843,regime
2024-07-30 04:00:00,9.830192822605678e-62,0.0,high_vol,1.024390243902439,regime
2024-08-30 04:00:00,1.8965611810039762e-60,0.0,high_vol,0.0,gbm_fallback
2024-09-27 04:00:00,6.849977064814188e-62,0.0,high_vol,0.0,gbm_fallback
2024-10-30 04:00:00,8.63795772689112e-69,0.0,high_vol,0.0,gbm_fallback
2024-11-29 05:00:00,3.4384140191661074e-62,0.0,high_vol,1.018181818181818,regime
2024-12-30 05:00:00,4.6081272813353076e-60,0.0,high_vol,1.5365853658536586,regime
2025-01-30 05:00:00,9.445602664882461e-51,0.0,high_vol,3.136929460580913,regime
2025-02-27 05:00:00,2.1863075855747625e-51,0.0,high_vol,1.5241935483870968,regime
2025-03-28 04:00:00,1.0038349993284266e-48,0.0,high_vol,2.0826446280991737,regime
2025-04-29 04:00:00,1.8203511251556795e-38,0.0,high_vol,1.5241935483870968,regime
2025-05-30 04:00:00,5.938459830076402e-39,0.0,high_vol,2.032258064516129,regime
2025-06-27 04:00:00,2.6142200184964273e-41,0.0,high_vol,2.032258064516129,regime
2025-07-30 04:00:00,1.3950682219546977e-42,0.0,high_vol,2.032258064516129,regime
2025-08-29 04:00:00,4.6214116682901506e-42,0.0,high_vol,2.540322580645161,regime
2025-09-29 04:00:00,7.977627719047317e-43,0.0,high_vol,2.540322580645161,regime
2025-10-30 04:00:00,1.3351449289556619e-42,0.0,high_vol,2.540322580645161,regime
2025-11-28 05:00:00,5.843027259394443e-43,0.0,high_vol,2.540322580645161,regime
2025-12-30 05:00:00,3.017697035949801e-43,0.0,high_vol,2.540322580645161,regime
2026-01-30 05:00:00,1.360995299014747e-34,0.0,high_vol,3.0483870967741935,regime
2026-02-27 05:00:00,8.417714270051848e-32,0.0,high_vol,3.0483870967741935,regime
2026-03-30 04:00:00,6.562641575990478e-31,0.0,high_vol,3.0483870967741935,regime
2026-04-29 04:00:00,1.294035191880223e-38,0.0,high_vol,3.0483870967741935,regime
2026-05-29 04:00:00,1.1742429104552362e-39,0.0,low_vol,3.036144578313253,regime
2026-06-29 04:00:00,5.407510581686955e-30,0.0,low_vol,3.036144578313253,regime
